ID,EGRID,Nummer,BFSNr,Check_EGRID,Flaeche,parcel_area_m2,Bemerkung,GGF_m2,BUF_m2,UUF_m2,Sealed_m2,GreenSpace_m2,Abbau_Deponie_m2,Acker_Wiese_Weide_m2,Bahn_m2,Fels_m2,Gartenanlage_m2,Gebaeude_m2,Geroell_Sand_m2,Gewaesser_fliessendes_m2,Gewaesser_stehendes_m2,Gletscher_Firn_m2,Hoch_Flachmoor_m2,Reben_m2,Strasse_Weg_m2,Trottoir_m2,Verkehrsinsel_m2,Wasserbecken_m2,Wytweide_dicht_m2,Wytweide_offen_m2,geschlossener_Wald_m2,uebrige_Intensivkultur_m2,uebrige_befestigte_m2,uebrige_bestockte_m2,uebrige_humusierte_m2,uebrige_vegetationslose_m2
TEST-00249,CH749509777773,1303,2547.0,EGRID found in AV,88806.0,88805.58327199102,,0.0,64267.547385071506,24538.035886919006,296.9490383431492,88322.21233452519,0.0,63953.422474130246,0.0,0.0,17.175872598113465,0.0,0.0,186.42189912217057,0.0,0.0,0.0,0.0,290.89706098719324,0.0,0.0,0.0,0.0,0.0,23710.429906577454,0.0,6.0519773559559304,641.1840812193803,0.0,0.0
TEST-00050,CH184402070922,301,5192.0,EGRID found in AV,11981.0,11964.77785299353,,60.5997350005788,3629.3239600178304,8274.853661742567,60.5997350005788,11904.177621760397,0.0,2908.1096767451972,0.0,0.0,0.0,60.5997350005788,0.0,0.0,0.0,0.0,0.0,721.2142832726333,0.0,0.0,0.0,0.0,0.0,0.0,8274.853661742567,0.0,0.0,0.0,0.0,0.0
TEST-00729,CH585946350473,899,564.0,EGRID found in AV,690.0,689.6217215009456,,86.63285999852918,602.9888615024164,0.0,86.63285999852918,602.9888615024164,0.0,0.0,0.0,0.0,602.9888615024164,86.63285999852918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00611,CH340632868542,90,2616.0,EGRID found in AV,816.0,815.7661570078818,,0.0,815.7661570078817,0.0,0.0,815.7661570078817,0.0,815.7661570078817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00476,CH149353795053,770,1347.0,EGRID found in AV,13501.0,13501.308256015836,,0.0,13501.308256026496,0.0,11.442838634709375,13489.865417391786,0.0,13489.865417391786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.442838634709375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00113,CH687083959907,440,4035.0,EGRID found in AV,829.0,828.9010554932063,,165.8605924992308,663.0404629967998,0.0,292.19515617064815,536.7058993253823,0.0,0.0,0.0,0.0,536.7058993253823,165.8605924992308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.26935299921525,0.0,0.0,0.0,0.0,87.06521067220213,0.0,0.0,0.0
TEST-00612,CH807812838392,165,2784.0,EGRID found in AV,837.0,836.7855019982106,,87.97548999923245,748.8100119985282,0.0,87.97548999923245,748.8100119985282,0.0,0.08871667388705659,0.0,0.0,748.7212953246412,87.97548999923245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00965,CH455918939542,,,EGRID missing or not in AV,,0.0,Nicht existierende EGRID (Testfall),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00318,CH579479021072,470,2197.0,EGRID found in AV,6472.0,6472.158928980856,,1434.1965370030919,5037.962391980915,0.0,3963.455095936697,2508.7038330473097,0.0,19.617095687410245,0.0,0.0,2489.0867373598994,1434.1965370030919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.2585589336054,0.0,0.0,0.0
TEST-00799,CH327923109485,111a,2138.0,EGRID found in AV,19052.0,18944.257703482588,,0.6522006526126076,18943.091570340457,0.5139324864679137,46.50793152738726,18897.235839465684,0.0,18897.235839465684,0.0,0.0,0.0,0.6522006526126076,0.0,0.5139324864679137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85573087477465,0.0,0.0,0.0
TEST-00410,CH873539374636,1856,594.0,EGRID found in AV,214.0,214.08432400392428,,0.0,214.0843240039243,0.0,0.0,214.0843240039243,0.0,0.0,0.0,0.0,214.0843240039243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00069,CH913070526883,7412,6024.0,EGRID found in AV,361.0,360.72089399946356,,0.0,360.71995499057743,0.0,274.808084604129,85.91187038644843,0.0,85.91187038644843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.808084604129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00810,CH489802070914,2423,5192.0,EGRID found in AV,487.0,486.9246710011336,,163.28086999553628,323.6438010055974,0.0,486.9246710011337,0.0,0.0,0.0,0.0,0.0,0.0,163.28086999553628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.6438010055974,0.0,0.0,0.0
TEST-00586,CH713551463247,3476,310.0,EGRID found in AV,757.0,757.0157849894374,,0.0,757.0157849894374,0.0,754.1327114887378,2.883073500699653,0.0,2.883073500699653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.1327114887378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00100,CH143052343570,1749,6158.0,EGRID found in AV,698.0,698.2837414990975,,110.88169799975896,587.4018377723258,0.0,197.48880027294675,500.7947354991381,0.0,0.0,0.0,0.0,500.7947354991381,110.88169799975896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027879627254013416,0.0,30.331614499001326,0.0,0.0,0.0,0.0,56.27269981146106,0.0,0.0,0.0
TEST-00380,CH170878716150,1524,2858.0,EGRID found in AV,2344.0,2348.815238495157,,0.0,2348.8152384937507,0.0,78.61563305167712,2270.199605442074,0.0,2270.199605442074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.61563305167712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00016,CH321155463532,9038,371.0,EGRID found in AV,304.0,304.05643049713757,,0.0,47.49938439305155,256.55704610693857,47.49938439305155,256.55704610693857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49938439305155,0.0,0.0,0.0,0.0,0.0,256.55704610693857,0.0,0.0,0.0,0.0,0.0
TEST-00358,CH315483497707,1592,3006.0,EGRID found in AV,416763.0,416763.3797704757,,536.7160320021054,177367.32077906787,238859.34295940227,2531.7374695839985,410540.8771073328,0.0,174638.07227148276,0.0,0.0,734.2270700032257,536.7160320021054,0.0,3690.7651935554754,0.0,0.0,0.0,0.0,1995.021437581893,0.0,0.0,0.0,0.0,0.0,235168.5777658468,0.0,0.0,0.0,0.0,0.0
TEST-00670,CH195377718417,3670,159.0,EGRID found in AV,911.0,911.1261395064176,,97.37083954876947,457.29722414179776,356.4580758150398,153.24767466698188,757.8784648386252,0.0,0.0,0.0,0.0,401.42038902358536,97.37083954876947,0.0,0.0,0.0,0.0,0.0,0.0,22.895687618146127,0.0,0.0,32.981147500066285,0.0,0.0,356.4580758150398,0.0,0.0,0.0,0.0,0.0
TEST-00227,CH137677916139,3281,3837.0,EGRID found in AV,622.0,621.9446905002212,,101.4614200023717,520.4832704978496,0.0,101.4614200023717,520.4832704978496,0.0,520.4832704978496,0.0,0.0,0.0,101.4614200023717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00421,CH127783831215,670,2787.0,EGRID found in AV,1473.0,1472.8970304501097,,0.0,1472.8970304501106,0.0,0.0,1472.8970304501106,0.0,1472.8970304501106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00033,CH896377752541,1076,65.0,EGRID found in AV,424.0,423.7348050020375,,104.5439095874556,319.1908954143606,0.0,165.64642790995336,258.08837709186287,0.0,0.0,0.0,0.0,258.08837709186287,104.5439095874556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021303258310335638,0.0,0.0,0.0,0.0,0.0,0.0,61.10038799666673,0.0,0.0,0.0
TEST-00363,CH428474020753,379,5072.0,EGRID found in AV,4377.0,4376.7427585058795,,27.003129467311936,3826.502988318711,523.234825857845,27.003129467311936,4349.737814176556,0.0,3826.502988318711,0.0,0.0,0.0,27.003129467311936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.234825857845,0.0,0.0,0.0,0.0,0.0
TEST-00361,CH986246354707,1240,342.0,EGRID found in AV,220.0,220.25746199898407,,90.07030248117219,130.18715951882388,0.0,90.07227614137466,130.1851858586214,0.0,0.0,0.0,0.0,130.1851858586214,90.07030248117219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019736602024784675,0.0,0.0,0.0
TEST-00041,CH588420687742,1761,3394.0,EGRID found in AV,68343.0,68343.23605153734,,0.0,0.0,68343.23605153739,0.0,68343.23605153739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68343.23605153739,0.0,0.0,0.0,0.0,0.0
TEST-00527,CH167733272901,1042,3722.0,EGRID found in AV,1225.0,1224.5474240031729,,137.59656050062296,1086.95086350255,0.0,137.59656050062296,1086.95086350255,0.0,0.0,0.0,0.0,1086.95086350255,137.59656050062296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00266,CH452865816343,4122,6621.0,EGRID found in AV,362.0,361.6105650041466,,361.609140253734,0.0014247504652649709,0.0,361.6105650041992,0.0,0.0,0.0,0.0,0.0,0.0,361.609140253734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014247504652649709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00005,CH934778046423,1428,3575.0,EGRID found in AV,499.0,499.37041799961247,,84.04446649951183,415.3259514986639,0.0,301.1769818794527,198.19343611872313,0.0,0.0,0.0,0.0,198.19343611872313,84.04446649951183,0.0,0.0,0.0,0.0,0.0,0.0,164.85543360790874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.27708177203208,0.0,0.0,0.0
TEST-00935,CH344982782864,6761,2773.0,EGRID found in AV,136.0,136.01479349846105,,66.5654665745071,69.44932692476856,0.0,72.88806771596586,63.1267257833098,0.0,0.0,0.0,0.0,63.1267257833098,66.5654665745071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.322601141458755,0.0,0.0,0.0
TEST-00547,CH610696459511,499,4289.0,EGRID found in AV,870.0,869.9330650005061,,214.2346959990198,655.6952356655992,0.0031333365623194,214.2346959990198,655.6952356655992,0.0,0.0,0.0,0.0,655.6952356655992,214.2346959990198,0.0,0.0031333365623194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00667,CH813023522895,1928,6025.0,EGRID found in AV,63.0,62.669289500477326,,0.0,62.669289500477326,0.0,0.0,62.669289500477326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.669289500477326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00106,CH899977899128,AA4141,261.0,EGRID found in AV,10212.0,10212.354833005164,,322.32904591603403,9890.024389088358,0.0,10212.353435004392,0.0,0.0,0.0,0.0,0.0,0.0,322.32904591603403,0.0,0.0,0.0,0.0,0.0,0.0,5200.52278009749,4638.549431372775,50.95217761809395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00140,CH770686533208,272,2621.0,EGRID found in AV,1210.0,1210.4637125281424,,0.0,1210.463712528142,0.0,0.0,1210.463712528142,0.0,1210.463712528142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00812,CH368810945997,8141,2196.0,EGRID found in AV,1304.0,1303.960029492886,,299.43598746722085,896.7082007149774,107.81529115187368,710.1659267926002,593.7935525414716,0.0,0.0,0.0,0.0,485.978261389598,299.43598746722085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011080770011033803,0.0,0.0,0.0,0.0,0.0,0.0,410.72883124837824,107.81529115187368,0.0,0.0
TEST-00354,CH875477220840,549,2938.0,EGRID found in AV,31090.0,31089.52253997953,,0.0,31089.52253997953,0.0,0.0,31089.52253997953,0.0,31089.52253997953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00969,CH391846021381,,,EGRID missing or not in AV,,0.0,Nicht existierende EGRID (Testfall),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00549,CH567743501313,3285,3402.0,EGRID found in AV,1383.0,1382.9438704973493,,0.0,1382.9403948179965,0.0,1382.9200655408122,0.020329277184274006,0.0,0.0,0.0,0.0,0.020329277184274006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.9939839394578,22.914931231036313,0.0,0.0,0.0,0.0,0.0,0.0,0.011150370318036184,0.0,0.0,0.0
TEST-00315,CH767532065492,619,2426.0,EGRID found in AV,1317.0,1317.3182304946629,,189.07548899796495,1128.2427414967253,0.0,319.7026740782857,997.6155564164046,0.0,0.0,0.0,0.0,997.6155564164046,189.07548899796495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03454683192128195,0.0,0.0,0.0,0.0,0.0,0.0,130.59263824839948,0.0,0.0,0.0
TEST-00232,CH999177995621,4364,3561.0,EGRID found in AV,1684.0,1684.3882790102941,,0.0,1051.2254319009103,633.1628471147163,0.0,1684.3882790156265,0.0,1051.2254319009103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.1628471147163,0.0,0.0,0.0,0.0,0.0
TEST-00076,CH141283786617,1622,2786.0,EGRID found in AV,18.0,17.951564500477843,,17.934021256461946,0.01754324415959596,0.0,17.951564500621544,0.0,0.0,0.0,0.0,0.0,0.0,17.934021256461946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754324415959596,0.0,0.0,0.0
TEST-00822,CH435258300624,2878,6265.0,EGRID found in AV,7136.0,7135.787460990797,,0.0,188.50249538472534,6947.284965601991,8.020646740296769,7127.76681424642,0.0,147.86843278499194,0.0,0.0,30.976350667633298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947.284965601991,0.0,8.020646740296769,0.0,1.6370651918033081,0.0
TEST-00436,CH568874167658,784,4170.0,EGRID found in AV,843.0,842.8364840009659,,152.2879110008876,690.5479044430979,0.0,200.9112955015864,641.924519942399,0.0,0.0,0.0,0.0,641.924519942399,152.2879110008876,0.0,0.0,0.0,0.0,0.0,0.0,0.01021949932026267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.613165001378555,0.0,0.0,0.0
TEST-00336,CH840702298592,2258,5002.0,EGRID found in AV,349.0,348.576839996375,,77.54843649764041,271.0284034988529,0.0,220.48631950916743,128.0905204873259,0.0,0.0,0.0,0.0,128.0905204873259,77.54843649764041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.93788301152705,0.0,0.0,0.0
TEST-00213,CH710779020333,95,5254.0,EGRID found in AV,232.0,231.5055359986809,,120.08303766204835,111.42233421723854,0.0,134.1363809994411,97.36899087984582,0.0,0.0,0.0,0.0,97.36899087984582,120.08303766204835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.053343337392718,0.0,0.0,0.0
TEST-00179,CH845408728397,2062,2952.0,EGRID found in AV,1697.0,1697.0125304985897,,675.0122995070077,1022.0002309915824,0.0,1697.01253049859,0.0,0.0,0.0,0.0,0.0,0.0,675.0122995070077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0002309915824,0.0,0.0,0.0
TEST-00158,CH167701660106,509,3746.0,EGRID found in AV,8872.0,8871.576417484675,,0.0,8871.576417486462,0.0,28.341739561650233,8843.234677924811,0.0,8843.234677924811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.341739561650233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00077,CH610636328122,541,2574.0,EGRID found in AV,49222.0,49221.38016199528,,0.0,49221.380096290115,0.0,453.89186882262044,48767.4882274675,0.0,48767.4882274675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.89186882262044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00175,CH359122774257,2278,3275.0,EGRID found in AV,28008.0,28008.011113511828,,92.9942735026643,16414.205135510143,11500.811339689895,92.9942735026643,27601.22094551703,0.0,16414.205135510143,0.0,0.0,0.0,92.9942735026643,0.0,313.7955296830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11187.015810006886,0.0,0.0,0.0,0.0,0.0
TEST-00891,CH194777480437,294,3581.0,EGRID found in AV,154.0,153.80589199962793,,107.77571099798976,46.03018100163814,0.0,107.77571099798976,46.03018100163814,0.0,0.0,0.0,0.0,46.03018100163814,107.77571099798976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00880,CH808394681016,2005,2262.0,EGRID found in AV,1294.0,1293.533018498114,,320.2118234995192,973.3211949989527,0.0,1217.102651615228,76.43036688324395,0.0,76.43036688324395,0.0,0.0,0.0,320.2118234995192,0.0,0.0,0.0,0.0,0.0,0.0,23.33133853579598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.5594895799128,0.0,0.0,0.0
TEST-00849,CH967446354343,811,605.0,EGRID found in AV,18409.0,18409.492750525267,,22.808898000007538,18386.683852525264,0.0,22.808898000007538,18386.683852525264,0.0,18386.683852525264,0.0,0.0,0.0,22.808898000007538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00285,CH233378274804,208,3733.0,EGRID found in AV,711.0,711.0354604958425,,186.86176449991314,524.1736854958881,0.0,325.15493019815244,385.88051979764884,0.0,0.0,0.0,0.0,385.88051979764884,186.86176449991314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.29316569823928,0.0,0.0,0.0
TEST-00546,CH751107703909,A-1514,2762.0,EGRID found in AV,199.0,199.25289999755313,,78.73239111833756,120.52050887951107,0.0,78.73239111833756,120.52050887951107,0.0,0.0,0.0,0.0,120.52050887951107,78.73239111833756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00956,CH386422407836,1000,1375.0,EGRID found in AV,1950.0,1950.1142064979363,,37.49460799831641,1912.6191299871143,0.0,216.58518351282677,1733.528554472604,0.0,1733.528554472604,0.0,0.0,0.0,37.49460799831641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.09057551451036,0.0,0.0,0.0
TEST-00630,CH943546171282,35,767.0,EGRID found in AV,551.0,551.0350390001202,,238.18812649755273,312.8452385343703,0.0,238.18812649755273,312.8452385343703,0.0,0.0,0.0,0.0,312.8452385343703,238.18812649755273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00180,CH867089675974,1423,2703.0,EGRID found in AV,876.0,875.7689760013528,,0.0,875.6678383635676,0.10113763974491885,0.0,875.6678383635676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10113763974491885,0.0,0.0,0.0,835.9844291849234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.683409178644226,0.0
TEST-00655,CH607254290884,4026,2939.0,EGRID found in AV,2368.0,2368.1724800081815,,0.0,2368.1724800079664,0.0,33.113509258403866,2335.0589707495624,0.0,2335.0589707495624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.113509258403866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00210,CH430871549759,1139,2936.0,EGRID found in AV,6522.0,6522.034637501958,,0.0,0.0010998162064911297,6522.03353768616,0.0010998162064911297,6522.03353768616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010998162064911297,0.0,0.0,0.0,0.0,0.0,6522.03353768616,0.0,0.0,0.0,0.0,0.0
TEST-00248,CH143546769990,3779,363.0,EGRID found in AV,1089.0,1089.3858959920856,,223.3970429974391,865.988852997936,0.0,369.9809858475209,719.4049101478541,0.0,0.0,0.0,0.0,719.4049101478541,223.3970429974391,0.0,0.0,0.0,0.0,0.0,0.0,146.58394285008183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00838,CH837676397252,330,4136.0,EGRID found in AV,1099.0,1099.2677130022223,,270.99136050027346,828.2763525032699,0.0,576.7289744646182,522.5387385389251,0.0,0.0,0.0,0.0,522.5387385389251,270.99136050027346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.996576030998312,0.0,0.0,0.0,0.0,0.0,0.0,274.7410379333464,0.0,0.0,0.0
TEST-00326,CH254610719422,688,2235.0,EGRID found in AV,835.0,835.6410689961638,,0.0,835.6410689999783,0.0,835.6260098874267,0.01505911255161696,0.0,0.0,0.0,0.0,0.01505911255161696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.6100559308362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015953956590403953,0.0,0.0,0.0
TEST-00160,CH690377719027,1301,12.0,EGRID found in AV,1301.0,1301.2176265010703,,101.34353000055233,1199.874096499344,0.0,177.76315840322582,1123.4544680966706,0.0,0.0,0.0,0.0,1123.4544680966706,101.34353000055233,0.0,0.0,0.0,0.0,0.0,0.0,0.004581094741472837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.415047307932,0.0,0.0,0.0
TEST-00402,CH868032064727,594,2575.0,EGRID found in AV,3371.0,3371.2931999894063,,0.0,3371.2931999894067,0.0,0.0,3371.2931999894067,0.0,3371.2931999894067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00375,CH567761082859,1648,2855.0,EGRID found in AV,1975.0,1974.6007500111423,,0.0,22.07277721191853,1952.52797279977,0.0,1974.6007500116884,0.0,22.07277721191853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.52797279977,0.0,0.0,0.0,0.0,0.0
TEST-00886,CH407722962389,8017,161.0,EGRID found in AV,712.0,712.0583749954434,,98.98591750739693,613.0724574881823,0.0,290.9526992739294,421.1056757216499,0.0,0.0,0.0,0.0,421.1056757216499,98.98591750739693,0.0,0.0,0.0,0.0,0.0,0.0,0.007868033041965108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.9589137334905,0.0,0.0,0.0
TEST-00749,CH507797984234,3478,228.0,EGRID found in AV,417.0,417.0205724980691,,77.27543019772683,339.7451018009247,0.0,139.73108653880487,277.2894454598467,0.0,0.0,0.0,0.0,277.2894454598467,77.27543019772683,0.0,0.0,0.0,0.0,0.0,0.0,26.313949440831937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1417069002461,0.0,0.0,0.0
TEST-00658,CH524374463593,3112,723.0,EGRID found in AV,321.0,320.66571049956065,,22.804109499775244,297.86089950180565,0.0,22.804109499775244,297.86089950180565,0.0,0.0,0.0,0.0,200.63091457858252,22.804109499775244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.22998492322311,0.0
TEST-00653,CH184702078559,566,,EGRID found in AV,596.0,592.6652350002482,,0.0,270.05528598755166,322.6099490129318,0.0,592.6652350004834,0.0,270.05528598755166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.6099490129318,0.0,0.0
TEST-00155,CH885953937947,524,1347.0,EGRID found in AV,853.0,853.164065500108,,173.89240099948827,679.2716645005835,0.0,657.1705914772213,195.99347402285056,0.0,0.0,0.0,0.0,195.99347402285056,173.89240099948827,0.0,0.0,0.0,0.0,0.0,0.0,157.70540703000398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.57278344772897,0.0,0.0,0.0
TEST-00848,CH350283039543,6463,4045.0,EGRID found in AV,290.0,290.27307299439957,,90.60733588773387,199.6657371058198,0.0,211.53309062912857,78.73998236442509,0.0,0.0,0.0,0.0,78.73998236442509,90.60733588773387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044521228959540304,0.0,0.0,0.0,0.0,0.0,0.0,120.88123351243516,0.0,0.0,0.0
TEST-00835,CH207700795979,247,3297.0,EGRID found in AV,679.0,678.6685569952089,,0.0,678.6683464189588,0.0,615.7706360667329,62.89771035222592,0.0,0.0,0.0,0.0,62.89771035222592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.08325249557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687383571162872,0.0,0.0,0.0
TEST-00277,CH367986684143,14813,3921.0,EGRID found in AV,381.0,380.77629450407517,,0.0,380.77629450484204,0.0,24.408449525145876,356.36784497969614,0.0,356.36784497969614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.408449525145876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00176,CH427815073920,2453,2764.0,EGRID found in AV,619.0,619.3650434904719,,0.0,619.365043493571,0.0,0.0035535014097494155,619.3614899921612,0.0,19.098273357458663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.2632166347025,0.0035535014097494155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
